image_id,subj,obj,near_metric,dist3d,gold_near,gold_any,gold_contact,pred,gold
group_7/000789,10,7,3.487850,0.347672,0,0,0,to the right of;in front of,
group_7/000789,10,8,2.244861,0.202784,0,0,0,to the right of;in front of,
group_7/000789,10,9,0.335920,0.206779,0,0,0,to the right of;behind;near,
group_7/000789,10,11,4.641523,0.269562,0,0,0,to the right of;in front of,
group_7/000789,10,12,0.962359,0.399581,0,0,0,to the left of;behind;near,
group_7/000789,11,0,6.078943,0.296751,0,0,0,to the left of;behind,
group_7/000789,11,1,2.447439,0.154681,0,0,0,to the left of;behind,
group_7/000789,11,2,0.000000,0.025845,0,1,1,on,on
group_7/000789,11,3,2.446619,0.242680,0,0,0,to the left of;behind,
group_7/000789,11,4,0.274795,0.123248,0,0,0,to the left of;behind;near,
group_7/000789,11,5,0.371871,0.099434,0,0,0,to the left of;behind;near,
group_7/000789,11,6,5.167106,0.379647,0,0,0,to the left of;behind,
group_7/000789,11,7,2.175665,0.170924,0,0,0,to the right of;behind,
group_7/000789,11,8,0.509838,0.136446,0,0,0,to the right of;behind;near,
group_7/000789,11,9,1.605868,0.397029,0,0,0,to the right of;behind,
group_7/000789,11,10,4.641523,0.269562,0,0,0,to the left of;behind,
group_7/000789,11,12,3.354494,0.663506,0,0,0,to the left of;behind,
group_7/000789,12,0,0.350119,0.429076,0,0,0,to the right of;in front of;near,
group_7/000789,12,1,0.987506,0.559644,0,0,0,to the right of;in front of;near,
group_7/000789,12,2,2.168175,0.674674,0,0,0,to the right of;in front of,
group_7/000789,12,3,0.302345,0.438418,0,0,0,to the right of;in front of;near,
group_7/000789,12,4,1.462913,0.542511,0,0,0,to the right of;in front of,
group_7/000789,12,5,2.662906,0.569537,0,0,0,to the right of;in front of,
group_7/000789,12,6,0.000000,0.349923,0,1,1,in front of;near,under
group_7/000789,12,7,3.194476,0.713256,0,0,0,to the right of;in front of,
group_7/000789,12,8,2.438605,0.580624,0,0,0,to the right of;in front of,
group_7/000789,12,9,1.048684,0.369137,0,0,0,to the right of;in front of;near,
group_7/000789,12,10,0.962359,0.399581,0,0,0,to the right of;in front of;near,
group_7/000789,12,11,3.354494,0.663506,0,0,0,to the right of;in front of,
group_7/000790,0,1,0.757854,0.156422,0,0,0,to the right of;in front of;near,
group_7/000790,0,2,3.501922,0.317755,0,0,0,to the right of;in front of,
group_7/000790,0,3,0.372108,0.090503,0,1,0,to the right of;behind;near,to the right of
group_7/000790,0,4,2.361727,0.211895,0,0,0,to the right of;in front of,
group_7/000790,0,5,4.193153,0.233443,0,0,0,to the right of;in front of,
group_7/000790,0,6,5.154673,0.433067,0,0,0,to the right of;in front of,
group_7/000790,0,7,3.986777,0.303396,0,0,0,to the right of;in front of,
group_7/000790,0,8,1.270166,0.329411,0,0,0,to the right of;behind;near,
group_7/000790,0,9,1.776072,0.133551,0,0,0,to the right of;behind,
group_7/000790,0,10,6.053387,0.316593,0,0,0,to the right of;in front of,
group_7/000790,1,0,0.757854,0.156422,0,0,0,to the left of;behind;near,
group_7/000790,1,2,1.406278,0.176211,0,0,0,to the right of;in front of,
group_7/000790,1,3,0.033517,0.136713,0,1,0,behind;near,behind
group_7/000790,1,4,0.682698,0.121270,0,1,0,to the right of;behind;near,to the right of
group_7/000790,1,5,1.149196,0.107412,0,0,0,to the right of;near,
group_7/000790,1,6,3.123893,0.312384,0,0,0,to the right of;in front of,
group_7/000790,1,7,1.963844,0.201460,0,0,0,to the right of;behind,
group_7/000790,1,8,0.629862,0.368048,0,0,0,to the right of;behind;near,
group_7/000790,1,9,0.783646,0.185780,0,0,0,to the right of;behind;near,
group_7/000790,1,10,2.124938,0.169691,0,0,0,to the right of;in front of,
group_7/000790,2,0,3.501922,0.317755,0,0,0,to the left of;behind,
group_7/000790,2,1,1.406278,0.176211,0,0,0,to the left of;behind,
group_7/000790,2,3,1.358239,0.259920,0,0,0,to the left of;behind;near,
group_7/000790,2,4,0.000000,0.139421,0,1,0,to the left of;behind;near,
group_7/000790,2,5,0.105607,0.111430,0,0,0,to the left of;behind;near,
group_7/000790,2,6,1.158362,0.165087,0,0,0,to the right of;behind;near,
group_7/000790,2,7,0.000000,0.106534,0,0,0,to the right of;behind;near,
group_7/000790,2,8,0.881850,0.400387,0,0,0,behind;near,
group_7/000790,2,9,2.276596,0.285971,0,0,0,to the left of;behind,
group_7/000790,2,10,0.000000,0.021229,0,1,1,under,under
group_7/000790,3,0,0.372108,0.090503,0,1,0,to the left of;in front of;near,
group_7/000790,3,1,0.033517,0.136713,0,1,0,in front of;near,in front of
group_7/000790,3,2,1.358239,0.259920,0,0,0,to the right of;in front of;near,
group_7/000790,3,4,0.473865,0.137032,0,1,0,to the right of;in front of;near,
group_7/000790,3,5,1.396697,0.174316,0,0,0,to the right of;in front of,
group_7/000790,3,6,2.913455,0.356236,0,0,0,to the right of;in front of,
group_7/000790,3,7,1.739064,0.223855,0,0,0,to the right of;in front of,
group_7/000790,3,8,0.274407,0.258949,0,0,0,to the right of;behind;near,
group_7/000790,3,9,0.000000,0.059846,0,1,0,to the right of;behind;near,
group_7/000790,3,10,2.439051,0.263596,0,0,0,to the right of;in front of,
group_7/000790,4,0,2.361727,0.211895,0,0,0,to the left of;behind,
group_7/000790,4,1,0.682698,0.121270,0,1,0,to the left of;in front of;near,
group_7/000790,4,2,0.000000,0.139421,0,1,0,to the right of;in front of;near,in front of
group_7/000790,4,3,0.473865,0.137032,0,1,0,to the left of;behind;near,to the left of
group_7/000790,4,5,0.000000,0.057392,0,1,1,under,
group_7/000790,4,6,1.725251,0.221447,0,0,0,to the right of;in front of,
group_7/000790,4,7,0.404071,0.099351,0,1,0,to the right of;in front of;near,to the right of
group_7/000790,4,8,0.293335,0.278726,0,0,0,to the right of;behind;near,
group_7/000790,4,9,0.604514,0.150537,0,0,0,to the left of;behind;near,
group_7/000790,4,10,0.397079,0.146544,0,0,0,to the right of;in front of;near,
group_7/000790,5,0,4.193153,0.233443,0,0,0,to the left of;behind,
group_7/000790,5,1,1.149196,0.107412,0,0,0,to the left of;near,
group_7/000790,5,2,0.105607,0.111430,0,0,0,to the right of;in front of;near,
group_7/000790,5,3,1.396697,0.174316,0,0,0,to the left of;behind,
group_7/000790,5,4,0.000000,0.057392,0,1,1,on,on
group_7/000790,5,6,2.657697,0.210098,0,0,0,to the right of;in front of,
group_7/000790,5,7,0.956022,0.115968,0,0,0,to the right of;near,
group_7/000790,5,8,1.139255,0.328665,0,0,0,to the right of;behind;near,
group_7/000790,5,9,3.128468,0.196126,0,0,0,to the left of;behind,
group_7/000790,5,10,0.413325,0.111402,0,0,0,to the right of;in front of;near,
group_7/000790,6,0,5.154673,0.433067,0,0,0,to the left of;behind,
group_7/000790,6,1,3.123893,0.312384,0,0,0,to the left of;behind,
group_7/000790,6,2,1.158362,0.165087,0,0,0,to the left of;in front of;near,
group_7/000790,6,3,2.913455,0.356236,0,0,0,to the left of;behind,
group_7/000790,6,4,1.725251,0.221447,0,0,0,to the left of;behind,
group_7/000790,6,5,2.657697,0.210098,0,0,0,to the left of;behind,
group_7/000790,6,7,0.845398,0.142707,0,1,0,to the left of;behind;near,to the left of
group_7/000790,6,8,0.545892,0.387302,0,0,0,to the left of;behind;near,
group_7/000790,6,9,3.798133,0.355639,0,0,0,to the left of;behind,
group_7/000790,6,10,2.174954,0.177762,0,0,0,to the left of;in front of,
group_7/000790,7,0,3.986777,0.303396,0,0,0,to the left of;behind,
group_7/000790,7,1,1.963844,0.201460,0,0,0,to the left of;in front of,
group_7/000790,7,2,0.000000,0.106534,0,0,0,to the left of;in front of;near,
group_7/000790,7,3,1.739064,0.223855,0,0,0,to the left of;behind,
group_7/000790,7,4,0.404071,0.099351,0,1,0,to the left of;behind;near,to the left of
group_7/000790,7,5,0.956022,0.115968,0,0,0,to the left of;near,
group_7/000790,7,6,0.845398,0.142707,0,1,0,to the right of;in front of;near,
group_7/000790,7,8,0.076572,0.303700,0,1,0,to the left of;behind;near,behind
group_7/000790,7,9,2.225971,0.229231,0,0,0,to the left of;behind,
group_7/000790,7,10,0.366388,0.125062,0,0,0,to the left of;in front of;near,
group_7/000790,8,0,1.270166,0.329411,0,0,0,to the left of;in front of;near,
group_7/000790,8,1,0.629862,0.368048,0,0,0,to the left of;in front of;near,
group_7/000790,8,2,0.881850,0.400387,0,0,0,in front of;near,
group_7/000790,8,3,0.274407,0.258949,0,0,0,to the left of;in front of;near,
group_7/000790,8,4,0.293335,0.278726,0,0,0,to the left of;in front of;near,
group_7/000790,8,5,1.139255,0.328665,0,0,0,to the left of;in front of;near,
group_7/000790,8,6,0.545892,0.387302,0,0,0,to the right of;in front of;near,
group_7/000790,8,7,0.076572,0.303700,0,1,0,to the right of;in front of;near,in front of
group_7/000790,8,9,0.249661,0.200936,0,0,0,to the left of;in front of;near,
group_7/000790,8,10,1.416106,0.413789,0,0,0,to the left of;in front of,
group_7/000790,9,0,1.776072,0.133551,0,0,0,to the left of;in front of,
group_7/000790,9,1,0.783646,0.185780,0,0,0,to the left of;in front of;near,
group_7/000790,9,2,2.276596,0.285971,0,0,0,to the right of;in front of,
group_7/000790,9,3,0.000000,0.059846,0,1,0,to the left of;in front of;near,to the left of
group_7/000790,9,4,0.604514,0.150537,0,0,0,to the right of;in front of;near,
group_7/000790,9,5,3.128468,0.196126,0,0,0,to the right of;in front of,
group_7/000790,9,6,3.798133,0.355639,0,0,0,to the right of;in front of,
group_7/000790,9,7,2.225971,0.229231,0,0,0,to the right of;in front of,
group_7/000790,9,8,0.249661,0.200936,0,0,0,to the right of;behind;near,
group_7/000790,9,10,4.865020,0.292416,0,0,0,to the right of;in front of,
group_7/000790,10,0,6.053387,0.316593,0,0,0,to the left of;behind,
group_7/000790,10,1,2.124938,0.169691,0,0,0,to the left of;behind,
group_7/000790,10,2,0.000000,0.021229,0,1,1,on,on
group_7/000790,10,3,2.439051,0.263596,0,0,0,to the left of;behind,
group_7/000790,10,4,0.397079,0.146544,0,0,0,to the left of;behind;near,
group_7/000790,10,5,0.413325,0.111402,0,0,0,to the left of;behind;near,
group_7/000790,10,6,2.174954,0.177762,0,0,0,to the right of;behind,
group_7/000790,10,7,0.366388,0.125062,0,0,0,to the right of;behind;near,
group_7/000790,10,8,1.416106,0.413789,0,0,0,to the right of;behind,
group_7/000790,10,9,4.865020,0.292416,0,0,0,to the left of;behind,
group_7/000791,0,1,1.351317,0.187997,0,0,0,to the right of;in front of;near,
group_7/000791,0,2,0.007731,0.147452,0,1,0,behind;near,behind
group_7/000791,0,3,0.630545,0.120324,0,1,0,to the right of;behind;near,to the right of
group_7/000791,0,4,1.153638,0.108940,0,0,0,to the right of;near,
group_7/000791,0,5,2.965885,0.319112,0,0,0,to the right of,
group_7/000791,0,6,1.890450,0.199533,0,0,0,to the right of;behind,
group_7/000791,0,7,0.524056,0.370381,0,0,0,to the right of;behind;near,
group_7/000791,0,8,0.720104,0.188100,0,0,0,behind;near,
group_7/000791,0,9,2.250756,0.183269,0,0,0,to the right of;in front of,
group_7/000791,1,0,1.351317,0.187997,0,0,0,to the left of;behind;near,
group_7/000791,1,2,1.202317,0.286987,0,0,0,to the left of;behind;near,
group_7/000791,1,3,0.000000,0.150661,0,1,0,to the left of;behind;near,
group_7/000791,1,4,0.000000,0.133650,0,0,0,to the left of;behind;near,
group_7/000791,1,5,0.910066,0.166806,0,0,0,to the right of;behind;near,
group_7/000791,1,6,0.000000,0.123416,0,0,0,to the right of;behind;near,
group_7/000791,1,7,0.831214,0.422165,0,0,0,behind;near,
group_7/000791,1,8,2.118386,0.306720,0,0,0,to the left of;behind,
group_7/000791,1,9,0.000000,0.020585,0,1,1,under,under
group_7/000791,2,0,0.007731,0.147452,0,1,0,in front of;near,in front of
group_7/000791,2,1,1.202317,0.286987,0,0,0,to the right of;in front of;near,
group_7/000791,2,3,0.405589,0.150053,0,1,0,to the right of;in front of;near,
group_7/000791,2,4,1.222751,0.182190,0,0,0,to the right of;in front of;near,
group_7/000791,2,5,2.589627,0.375242,0,0,0,to the right of;in front of,
group_7/000791,2,6,1.554566,0.229440,0,0,0,to the right of;in front of,
group_7/000791,2,7,0.134430,0.251666,0,0,0,to the right of;behind;near,
group_7/000791,2,8,0.000000,0.050292,0,1,0,to the right of;behind;near,
group_7/000791,2,9,2.171406,0.291355,0,0,0,to the right of;in front of,
group_7/000791,3,0,0.630545,0.120324,0,1,0,to the left of;in front of;near,
group_7/000791,3,1,0.000000,0.150661,0,1,0,to the right of;in front of;near,in front of
group_7/000791,3,2,0.405589,0.150053,0,1,0,to the left of;behind;near,to the left of
group_7/000791,3,4,0.000000,0.055145,0,1,1,under,
group_7/000791,3,5,1.629956,0.228263,0,0,0,to the right of;in front of,
group_7/000791,3,6,0.373226,0.091246,0,1,0,to the right of;in front of;near,to the right of
group_7/000791,3,7,0.230351,0.288166,0,0,0,to the right of;behind;near,
group_7/000791,3,8,0.557907,0.160632,0,0,0,to the left of;behind;near,
group_7/000791,3,9,0.268085,0.157818,0,0,0,to the right of;in front of;near,
group_7/000791,4,0,1.153638,0.108940,0,0,0,to the left of;near,
group_7/000791,4,1,0.000000,0.133650,0,0,0,to the right of;in front of;near,
group_7/000791,4,2,1.222751,0.182190,0,0,0,to the left of;behind;near,
group_7/000791,4,3,0.000000,0.055145,0,1,1,on,on
group_7/000791,4,5,2.382381,0.220122,0,0,0,to the right of;in front of,
group_7/000791,4,6,0.793999,0.114312,0,0,0,to the right of;near,
group_7/000791,4,7,1.058905,0.330322,0,0,0,to the right of;behind;near,
group_7/000791,4,8,2.778806,0.198750,0,0,0,to the left of;behind,
group_7/000791,4,9,0.524846,0.134426,0,0,0,to the right of;in front of;near,
group_7/000791,5,0,2.965885,0.319112,0,0,0,to the left of,
group_7/000791,5,1,0.910066,0.166806,0,0,0,to the left of;in front of;near,
group_7/000791,5,2,2.589627,0.375242,0,0,0,to the left of;behind,
group_7/000791,5,3,1.629956,0.228263,0,0,0,to the left of;behind,
group_7/000791,5,4,2.382381,0.220122,0,0,0,to the left of;behind,
group_7/000791,5,6,0.826708,0.151986,0,1,0,to the left of;behind;near,to the left of
group_7/000791,5,7,0.489071,0.410140,0,0,0,to the left of;behind;near,
group_7/000791,5,8,3.414658,0.373523,0,0,0,to the left of;behind,
group_7/000791,5,9,1.892617,0.178283,0,0,0,to the left of;in front of,
group_7/000791,6,0,1.890450,0.199533,0,0,0,to the left of;in front of,
group_7/000791,6,1,0.000000,0.123416,0,0,0,to the left of;in front of;near,
group_7/000791,6,2,1.554566,0.229440,0,0,0,to the left of;behind,
group_7/000791,6,3,0.373226,0.091246,0,1,0,to the left of;behind;near,to the left of
group_7/000791,6,4,0.793999,0.114312,0,0,0,to the left of;near,
group_7/000791,6,5,0.826708,0.151986,0,1,0,to the right of;in front of;near,
group_7/000791,6,7,0.024170,0.304911,0,1,0,to the left of;behind;near,behind
group_7/000791,6,8,2.087131,0.229861,0,0,0,to the left of;behind,
group_7/000791,6,9,0.074310,0.139658,0,0,0,to the left of;in front of;near,
group_7/000791,7,0,0.524056,0.370381,0,0,0,to the left of;in front of;near,
group_7/000791,7,1,0.831214,0.422165,0,0,0,in front of;near,
group_7/000791,7,2,0.134430,0.251666,0,0,0,to the left of;in front of;near,
group_7/000791,7,3,0.230351,0.288166,0,0,0,to the left of;in front of;near,
group_7/000791,7,4,1.058905,0.330322,0,0,0,to the left of;in front of;near,
group_7/000791,7,5,0.489071,0.410140,0,0,0,to the right of;in front of;near,
group_7/000791,7,6,0.024170,0.304911,0,1,0,to the right of;in front of;near,in front of
group_7/000791,7,8,0.139593,0.201774,0,0,0,to the left of;in front of;near,
group_7/000791,7,9,1.269656,0.434955,0,0,0,in front of;near,
group_7/000791,8,0,0.720104,0.188100,0,0,0,in front of;near,
group_7/000791,8,1,2.118386,0.306720,0,0,0,to the right of;in front of,
group_7/000791,8,2,0.000000,0.050292,0,1,0,to the left of;in front of;near,to the left of
group_7/000791,8,3,0.557907,0.160632,0,0,0,to the right of;in front of;near,
group_7/000791,8,4,2.778806,0.198750,0,0,0,to the right of;in front of,
group_7/000791,8,5,3.414658,0.373523,0,0,0,to the right of;in front of,
group_7/000791,8,6,2.087131,0.229861,0,0,0,to the right of;in front of,
group_7/000791,8,7,0.139593,0.201774,0,0,0,to the right of;behind;near,
group_7/000791,8,9,4.289378,0.313383,0,0,0,to the right of;in front of,
group_7/000791,9,0,2.250756,0.183269,0,0,0,to the left of;behind,
group_7/000791,9,1,0.000000,0.020585,0,1,1,on,on
group_7/000791,9,2,2.171406,0.291355,0,0,0,to the left of;behind,
group_7/000791,9,3,0.268085,0.157818,0,0,0,to the left of;behind;near,
group_7/000791,9,4,0.524846,0.134426,0,0,0,to the left of;behind;near,
group_7/000791,9,5,1.892617,0.178283,0,0,0,to the right of;behind,
group_7/000791,9,6,0.074310,0.139658,0,0,0,to the right of;behind;near,
group_7/000791,9,7,1.269656,0.434955,0,0,0,behind;near,
group_7/000791,9,8,4.289378,0.313383,0,0,0,to the left of;behind,
group_7/000792,0,1,1.257810,0.186814,0,0,0,to the right of;in front of;near,
group_7/000792,0,2,0.007498,0.150092,0,1,0,behind;near,behind
group_7/000792,0,3,0.602475,0.121494,0,1,0,to the right of;behind;near,to the right of
group_7/000792,0,4,0.999594,0.108557,0,0,0,to the right of;behind;near,
group_7/000792,0,5,3.116410,0.318693,0,0,0,to the right of,
group_7/000792,0,6,1.785043,0.195843,0,0,0,to the right of;behind,
group_7/000792,0,7,0.505361,0.368858,0,0,0,to the right of;behind;near,
group_7/000792,0,8,0.689814,0.190317,0,0,0,behind;near,
group_7/000792,0,9,2.262320,0.180701,0,0,0,to the right of;in front of,
group_7/000792,1,0,1.257810,0.186814,0,0,0,to the left of;behind;near,
group_7/000792,1,2,1.159942,0.289206,0,0,0,to the left of;behind;near,
group_7/000792,1,3,0.000000,0.154646,0,1,0,to the left of;behind;near,
group_7/000792,1,4,0.000000,0.134727,0,0,0,to the left of;behind;near,
group_7/000792,1,5,0.993974,0.169630,0,0,0,to the right of;behind;near,
group_7/000792,1,6,0.000000,0.122636,0,0,0,to the right of;behind;near,
group_7/000792,1,7,0.851007,0.421687,0,0,0,to the left of;behind;near,
group_7/000792,1,8,2.014209,0.309047,0,0,0,to the left of;behind,
group_7/000792,1,9,0.000000,0.018870,0,1,1,under,under
group_7/000792,2,0,0.007498,0.150092,0,1,0,in front of;near,in front of
group_7/000792,2,1,1.159942,0.289206,0,0,0,to the right of;in front of;near,
group_7/000792,2,3,0.422891,0.149869,0,1,0,to the right of;in front of;near,
group_7/000792,2,4,1.116431,0.182880,0,0,0,to the right of;in front of;near,
group_7/000792,2,5,2.744119,0.375718,0,0,0,to the right of;in front of,
group_7/000792,2,6,1.499428,0.228381,0,0,0,to the right of;in front of,
group_7/000792,2,7,0.086693,0.247683,0,0,0,to the right of;behind;near,
group_7/000792,2,8,0.000000,0.049559,0,1,0,to the right of;behind;near,
group_7/000792,2,9,2.193642,0.290916,0,0,0,to the right of;in front of,
group_7/000792,3,0,0.602475,0.121494,0,1,0,to the left of;in front of;near,
group_7/000792,3,1,0.000000,0.154646,0,1,0,to the right of;in front of;near,in front of
group_7/000792,3,2,0.422891,0.149869,0,1,0,to the left of;behind;near,to the left of
group_7/000792,3,4,0.000000,0.055212,0,1,1,under,
group_7/000792,3,5,1.733561,0.228785,0,0,0,to the right of;in front of,
group_7/000792,3,6,0.300188,0.090489,0,1,0,to the right of;in front of;near,to the right of
group_7/000792,3,7,0.223136,0.283515,0,0,0,to the right of;behind;near,
group_7/000792,3,8,0.568121,0.160048,0,0,0,to the left of;behind;near,
group_7/000792,3,9,0.236274,0.158075,0,0,0,to the right of;in front of;near,
group_7/000792,4,0,0.999594,0.108557,0,0,0,to the left of;in front of;near,
group_7/000792,4,1,0.000000,0.134727,0,0,0,to the right of;in front of;near,
group_7/000792,4,2,1.116431,0.182880,0,0,0,to the left of;behind;near,
group_7/000792,4,3,0.000000,0.055212,0,1,1,on,on
group_7/000792,4,5,2.620111,0.220131,0,0,0,to the right of;in front of,
group_7/000792,4,6,0.756570,0.112677,0,0,0,to the right of;near,
group_7/000792,4,7,1.058124,0.328315,0,0,0,to the right of;behind;near,
group_7/000792,4,8,2.495311,0.199703,0,0,0,to the left of;behind,
group_7/000792,4,9,0.713060,0.131947,0,0,0,to the right of;in front of;near,
group_7/000792,5,0,3.116410,0.318693,0,0,0,to the left of,
group_7/000792,5,1,0.993974,0.169630,0,0,0,to the left of;in front of;near,
group_7/000792,5,2,2.744119,0.375718,0,0,0,to the left of;behind,
group_7/000792,5,3,1.733561,0.228785,0,0,0,to the left of;behind,
group_7/000792,5,4,2.620111,0.220131,0,0,0,to the left of;behind,
group_7/000792,5,6,0.964903,0.154802,0,1,0,to the left of;behind;near,to the left of
group_7/000792,5,7,0.588094,0.407799,0,0,0,to the left of;behind;near,
group_7/000792,5,8,3.616730,0.374051,0,0,0,to the left of;behind,
group_7/000792,5,9,2.122810,0.178330,0,0,0,to the left of;in front of,
group_7/000792,6,0,1.785043,0.195843,0,0,0,to the left of;in front of,
group_7/000792,6,1,0.000000,0.122636,0,0,0,to the left of;in front of;near,
group_7/000792,6,2,1.499428,0.228381,0,0,0,to the left of;behind,
group_7/000792,6,3,0.300188,0.090489,0,1,0,to the left of;behind;near,to the left of
group_7/000792,6,4,0.756570,0.112677,0,0,0,to the left of;near,
group_7/000792,6,5,0.964903,0.154802,0,1,0,to the right of;in front of;near,
group_7/000792,6,7,0.014712,0.304500,0,1,0,to the left of;behind;near,behind
group_7/000792,6,8,1.980669,0.229843,0,0,0,to the left of;behind,
group_7/000792,6,9,0.000000,0.134934,0,0,0,to the left of;in front of;near,
group_7/000792,7,0,0.505361,0.368858,0,0,0,to the left of;in front of;near,
group_7/000792,7,1,0.851007,0.421687,0,0,0,to the right of;in front of;near,
group_7/000792,7,2,0.086693,0.247683,0,0,0,to the left of;in front of;near,
group_7/000792,7,3,0.223136,0.283515,0,0,0,to the left of;in front of;near,
group_7/000792,7,4,1.058124,0.328315,0,0,0,to the left of;in front of;near,
group_7/000792,7,5,0.588094,0.407799,0,0,0,to the right of;in front of;near,
group_7/000792,7,6,0.014712,0.304500,0,1,0,to the right of;in front of;near,in front of
group_7/000792,7,8,0.090194,0.198549,0,0,0,to the left of;in front of;near,
group_7/000792,7,9,1.297729,0.430444,0,0,0,in front of;near,
group_7/000792,8,0,0.689814,0.190317,0,0,0,in front of;near,
group_7/000792,8,1,2.014209,0.309047,0,0,0,to the right of;in front of,
group_7/000792,8,2,0.000000,0.049559,0,1,0,to the left of;in front of;near,to the left of
group_7/000792,8,3,0.568121,0.160048,0,0,0,to the right of;in front of;near,
group_7/000792,8,4,2.495311,0.199703,0,0,0,to the right of;in front of,
group_7/000792,8,5,3.616730,0.374051,0,0,0,to the right of;in front of,
group_7/000792,8,6,1.980669,0.229843,0,0,0,to the right of;in front of,
group_7/000792,8,7,0.090194,0.198549,0,0,0,to the right of;behind;near,
group_7/000792,8,9,4.163083,0.312561,0,0,0,to the right of;in front of,
group_7/000792,9,0,2.262320,0.180701,0,0,0,to the left of;behind,
group_7/000792,9,1,0.000000,0.018870,0,1,1,on,on
group_7/000792,9,2,2.193642,0.290916,0,0,0,to the left of;behind,
group_7/000792,9,3,0.236274,0.158075,0,0,0,to the left of;behind;near,
group_7/000792,9,4,0.713060,0.131947,0,0,0,to the left of;behind;near,
group_7/000792,9,5,2.122810,0.178330,0,0,0,to the right of;behind,
group_7/000792,9,6,0.000000,0.134934,0,0,0,to the right of;behind;near,
group_7/000792,9,7,1.297729,0.430444,0,0,0,behind;near,
group_7/000792,9,8,4.163083,0.312561,0,0,0,to the left of;behind,
group_7/000793,0,1,1.154263,0.192053,0,0,0,to the right of;in front of;near,
group_7/000793,0,2,0.080778,0.130587,0,1,0,behind;near,behind
group_7/000793,0,3,0.411595,0.117978,0,1,0,to the right of;behind;near,to the right of
group_7/000793,0,4,0.818722,0.108093,0,0,0,to the right of;behind;near,
group_7/000793,0,5,3.251587,0.397239,0,0,0,to the right of;in front of,
group_7/000793,0,6,1.990296,0.212487,0,0,0,to the right of;behind,
group_7/000793,0,7,0.485141,0.361213,0,0,0,to the right of;behind;near,
group_7/000793,0,8,0.413145,0.184711,0,0,0,behind;near,
group_7/000793,0,9,1.915198,0.187694,0,0,0,to the right of;in front of,
group_7/000793,1,0,1.154263,0.192053,0,0,0,to the left of;behind;near,
group_7/000793,1,2,1.495237,0.276467,0,0,0,to the left of;behind,
group_7/000793,1,3,0.000000,0.156034,0,1,0,to the left of;behind;near,
group_7/000793,1,4,0.000000,0.143223,0,0,0,to the left of;behind;near,
group_7/000793,1,5,1.260113,0.205221,0,0,0,to the right of;in front of;near,
group_7/000793,1,6,0.000000,0.107802,0,0,0,to the right of;behind;near,
group_7/000793,1,7,0.967714,0.424323,0,0,0,to the left of;behind;near,
group_7/000793,1,8,1.954356,0.313382,0,0,0,to the left of;behind,
group_7/000793,1,9,0.000000,0.016744,0,1,1,under,under
group_7/000793,2,0,0.080778,0.130587,0,1,0,in front of;near,in front of
group_7/000793,2,1,1.495237,0.276467,0,0,0,to the right of;in front of,
group_7/000793,2,3,0.394370,0.137774,0,1,0,to the right of;in front of;near,
group_7/000793,2,4,1.421768,0.166845,0,0,0,to the right of;in front of,
group_7/000793,2,5,3.450799,0.471836,0,0,0,to the right of;in front of,
group_7/000793,2,6,2.095948,0.244074,0,0,0,to the right of;in front of,
group_7/000793,2,7,0.003723,0.252756,0,0,0,to the right of;behind;near,
group_7/000793,2,8,0.000000,0.060120,0,1,0,behind;near,
group_7/000793,2,9,2.615005,0.279100,0,0,0,to the right of;in front of,
group_7/000793,3,0,0.411595,0.117978,0,1,0,to the left of;in front of;near,
group_7/000793,3,1,0.000000,0.156034,0,1,0,to the right of;in front of;near,in front of
group_7/000793,3,2,0.394370,0.137774,0,1,0,to the left of;behind;near,to the left of
group_7/000793,3,4,0.000000,0.052649,0,1,1,under,
group_7/000793,3,5,1.914570,0.343258,0,0,0,to the right of;in front of,
group_7/000793,3,6,0.581635,0.116432,0,1,0,to the right of;in front of;near,to the right of
group_7/000793,3,7,0.270611,0.284103,0,0,0,to the right of;behind;near,
group_7/000793,3,8,0.446586,0.162708,0,0,0,to the left of;behind;near,
group_7/000793,3,9,0.031494,0.161185,0,0,0,to the right of;in front of;near,
group_7/000793,4,0,0.818722,0.108093,0,0,0,to the left of;in front of;near,
group_7/000793,4,1,0.000000,0.143223,0,0,0,to the right of;in front of;near,
group_7/000793,4,2,1.421768,0.166845,0,0,0,to the left of;behind,
group_7/000793,4,3,0.000000,0.052649,0,1,1,on,on
group_7/000793,4,5,2.983045,0.334275,0,0,0,to the right of;in front of,
group_7/000793,4,6,1.191060,0.132718,0,0,0,to the right of;in front of;near,
group_7/000793,4,7,1.104313,0.322327,0,0,0,to the right of;behind;near,
group_7/000793,4,8,2.118209,0.196484,0,0,0,to the left of;behind,
group_7/000793,4,9,0.565564,0.143741,0,0,0,to the right of;in front of;near,
group_7/000793,5,0,3.251587,0.397239,0,0,0,to the left of;behind,
group_7/000793,5,1,1.260113,0.205221,0,0,0,to the left of;behind;near,
group_7/000793,5,2,3.450799,0.471836,0,0,0,to the left of;behind,
group_7/000793,5,3,1.914570,0.343258,0,0,0,to the left of;behind,
group_7/000793,5,4,2.983045,0.334275,0,0,0,to the left of;behind,
group_7/000793,5,6,0.964903,0.241579,0,1,0,to the left of;behind;near,to the left of
group_7/000793,5,7,0.886547,0.563853,0,0,0,to the left of;behind;near,
group_7/000793,5,8,3.942268,0.499920,0,0,0,to the left of;behind,
group_7/000793,5,9,2.369145,0.210452,0,0,0,to the left of;behind,
